Phytochemical,Plant,CID,SMILES,Database,Target_Name,Gene_Symbol,UniProt_ID,ChEMBL_ID,Target_Class,Target_Key,Probability,P_Value,Max_Tc,Rank
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.33,,,53
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Tyrosinase,,,,DNN(Layered),Homo sapiens,0.28,,,54
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XIV,,,,DNN(MHFP6),Homo sapiens,0.98,,,55
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VII,,,,DNN(MHFP6),Homo sapiens,0.97,,,56
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase II,,,,DNN(MHFP6),Homo sapiens,0.96,,,57
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VA,,,,DNN(MHFP6),Homo sapiens,0.92,,,58
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IX,,,,DNN(MHFP6),Homo sapiens,0.9,,,59
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XII,,,,DNN(MHFP6),Homo sapiens,0.86,,,60
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase I,,,,DNN(MHFP6),Homo sapiens,0.85,,,61
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VB,,,,DNN(MHFP6),Homo sapiens,0.81,,,62
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Tyrosinase,,,,DNN(MHFP6),Homo sapiens,0.75,,,63
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IV,,,,DNN(MHFP6),Homo sapiens,0.73,,,64
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase III,,,,DNN(MHFP6),Homo sapiens,0.71,,,65
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VI,,,,DNN(MHFP6),Homo sapiens,0.59,,,66
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Aldose reductase,,,,DNN(MHFP6),Homo sapiens,0.58,,,67
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(MHFP6),Homo sapiens,0.57,,,68
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XIV,,,,DNN(ECFP6),Homo sapiens,0.99,,,69
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VII,,,,DNN(ECFP6),Homo sapiens,0.99,,,70
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VA,,,,DNN(ECFP6),Homo sapiens,0.97,,,71
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XII,,,,DNN(ECFP6),Homo sapiens,0.96,,,72
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IX,,,,DNN(ECFP6),Homo sapiens,0.96,,,73
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VB,,,,DNN(ECFP6),Homo sapiens,0.96,,,74
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VI,,,,DNN(ECFP6),Homo sapiens,0.94,,,75
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase I,,,,DNN(ECFP6),Homo sapiens,0.93,,,76
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IV,,,,DNN(ECFP6),Homo sapiens,0.92,,,77
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase III,,,,DNN(ECFP6),Homo sapiens,0.9,,,78
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase II,,,,DNN(ECFP6),Homo sapiens,0.9,,,79
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Aldose reductase,,,,DNN(ECFP6),Homo sapiens,0.71,,,80
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP6),Homo sapiens,0.69,,,81
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP6),Homo sapiens,0.68,,,82
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Raji,,,,DNN(ECFP6),Homo sapiens,0.65,,,83
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VII,,,,DNN(AtomPair),Homo sapiens,0.96,,,84
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XII,,,,DNN(AtomPair),Homo sapiens,0.92,,,85
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XIV,,,,DNN(AtomPair),Homo sapiens,0.9,,,86
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VI,,,,DNN(AtomPair),Homo sapiens,0.88,,,87
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase III,,,,DNN(AtomPair),Homo sapiens,0.81,,,88
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VA,,,,DNN(AtomPair),Homo sapiens,0.79,,,89
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IX,,,,DNN(AtomPair),Homo sapiens,0.78,,,90
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VB,,,,DNN(AtomPair),Homo sapiens,0.74,,,91
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase I,,,,DNN(AtomPair),Homo sapiens,0.66,,,92
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(AtomPair),Homo sapiens,0.59,,,93
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(AtomPair),Homo sapiens,0.55,,,94
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase II,,,,DNN(AtomPair),Homo sapiens,0.55,,,95
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Tyrosinase,,,,DNN(AtomPair),Homo sapiens,0.49,,,96
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VII,,,,Consensus,Homo sapiens,1.0,,,97
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XIV,,,,Consensus,Homo sapiens,0.99,,,98
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VI,,,,Consensus,Homo sapiens,0.98,,,99
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VA,,,,Consensus,Homo sapiens,0.97,,,100
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase XII,,,,Consensus,Homo sapiens,0.96,,,101
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IX,,,,Consensus,Homo sapiens,0.96,,,102
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase VB,,,,Consensus,Homo sapiens,0.96,,,103
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase II,,,,Consensus,Homo sapiens,0.96,,,104
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase IV,,,,Consensus,Homo sapiens,0.94,,,105
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase I,,,,Consensus,Homo sapiens,0.93,,,106
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Carbonic anhydrase III,,,,Consensus,Homo sapiens,0.91,,,107
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Tyrosinase,,,,Consensus,Homo sapiens,0.88,,,108
4-Hydroxycinnamic acid,Abrus precatorius,637542.0,OC(=O)/C=C/c1ccc(cc1)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,Consensus,Homo sapiens,0.85,,,109
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 5-lipoxygenase,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.15,,,1
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,LNCaP,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.09,,,2
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.09,,,3
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.08,,,4
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Prostaglandin E synthase,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.07,,,5
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,SH-SY5Y,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.05,,,6
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 12-lipoxygenase,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.05,,,7
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Cytochrome P450 3A4,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.04,,,8
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,DLD-1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,9
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MCF7,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,10
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MIA PaCa-2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,11
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 15-lipoxygenase,,,,DNN(ECFP4),Homo sapiens,0.08,,,12
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Glyceraldehyde-3-phosphate dehydrogenase liver,,,,DNN(ECFP4),Homo sapiens,0.04,,,13
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,CEM-SS,,,,DNN(ECFP4),Homo sapiens,0.01,,,14
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 12-lipoxygenase,,,,DNN(ECFP4),Homo sapiens,0.01,,,15
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Estrogen receptor beta,,,,DNN(ECFP4),Homo sapiens,0.0,,,16
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Quinone reductase 1,,,,DNN(ECFP4),Homo sapiens,0.0,,,17
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Histone deacetylase 1,,,,DNN(ECFP4),Homo sapiens,0.0,,,18
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HL-60,,,,DNN(RDKit),Homo sapiens,0.07,,,19
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HepG2,,,,DNN(RDKit),Homo sapiens,0.05,,,20
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,A549,,,,DNN(RDKit),Homo sapiens,0.02,,,21
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Acetylcholinesterase,,,,DNN(RDKit),Homo sapiens,0.02,,,22
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MCF7,,,,DNN(RDKit),Homo sapiens,0.01,,,23
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Estrogen receptor alpha,,,,DNN(RDKit),Homo sapiens,0.01,,,24
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,NB-4,,,,DNN(RDKit),Homo sapiens,0.01,,,25
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HUVEC,,,,DNN(RDKit),Homo sapiens,0.01,,,26
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Raji,,,,DNN(RDKit),Homo sapiens,0.01,,,27
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HCT-116,,,,DNN(RDKit),Homo sapiens,0.01,,,28
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 5-lipoxygenase,,,,DNN(RDKit),Homo sapiens,0.01,,,29
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,A549,,,,DNN(Layered),Homo sapiens,0.08,,,30
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,K562,,,,DNN(Layered),Homo sapiens,0.04,,,31
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HCT-116,,,,DNN(Layered),Homo sapiens,0.04,,,32
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HeLa,,,,DNN(Layered),Homo sapiens,0.03,,,33
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,PC-3,,,,DNN(Layered),Homo sapiens,0.03,,,34
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,KB,,,,DNN(Layered),Homo sapiens,0.03,,,35
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MCF7,,,,DNN(Layered),Homo sapiens,0.03,,,36
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,NCI-H460,,,,DNN(Layered),Homo sapiens,0.03,,,37
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,P-glycoprotein 1,,,,DNN(Layered),Homo sapiens,0.02,,,38
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MDA-MB-231,,,,DNN(Layered),Homo sapiens,0.02,,,39
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HepG2,,,,DNN(Layered),Homo sapiens,0.02,,,40
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HaCaT,,,,DNN(Layered),Homo sapiens,0.02,,,41
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HL-60,,,,DNN(Layered),Homo sapiens,0.02,,,42
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Cannabinoid CB2 receptor,,,,DNN(MHFP6),Homo sapiens,0.35,,,43
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Arachidonate 5-lipoxygenase,,,,DNN(MHFP6),Homo sapiens,0.06,,,44
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HeLa,,,,DNN(MHFP6),Homo sapiens,0.03,,,45
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Butyrylcholinesterase,,,,DNN(MHFP6),Homo sapiens,0.01,,,46
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MCF7,,,,DNN(MHFP6),Homo sapiens,0.01,,,47
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,A549,,,,DNN(MHFP6),Homo sapiens,0.01,,,48
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HepG2,,,,DNN(MHFP6),Homo sapiens,0.01,,,49
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,N9,,,,DNN(MHFP6),Homo sapiens,0.01,,,50
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,KB,,,,DNN(MHFP6),Homo sapiens,0.0,,,51
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MDA-MB-231,,,,DNN(MHFP6),Homo sapiens,0.0,,,52
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,K562,,,,DNN(MHFP6),Homo sapiens,0.0,,,53
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,U-251,,,,DNN(MHFP6),Homo sapiens,0.0,,,54
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,SH-SY5Y,,,,DNN(MHFP6),Homo sapiens,0.0,,,55
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HaCaT,,,,DNN(MHFP6),Homo sapiens,0.0,,,56
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,T47D,,,,DNN(MHFP6),Homo sapiens,0.0,,,57
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Epoxide hydratase,,,,DNN(MHFP6),Homo sapiens,0.0,,,58
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HT-29,,,,DNN(ECFP6),Homo sapiens,0.02,,,59
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,MCF7,,,,DNN(ECFP6),Homo sapiens,0.02,,,60
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,HeLa,,,,DNN(ECFP6),Homo sapiens,0.02,,,61
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Cytochrome P450 19A1,,,,DNN(ECFP6),Homo sapiens,0.01,,,62
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,ATP-dependent DNA helicase Q1,,,,DNN(ECFP6),Homo sapiens,0.01,,,63
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,SW480,,,,DNN(ECFP6),Homo sapiens,0.0,,,64
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,15-hydroxyprostaglandin dehydrogenase [NAD+],,,,DNN(ECFP6),Homo sapiens,0.0,,,65
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,A549,,,,DNN(ECFP6),Homo sapiens,0.0,,,66
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,,,,DNN(ECFP6),Homo sapiens,0.0,,,67
ABRUQUINONE-A,Abrus precatorius,172847.0,COC1=C(C=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC,PPB3,Panel NCI-60 (60 carcinoma cell lines),,,,DNN(ECFP6),Homo sapiens,0.0,,,68
